Stage,Round,Conf 1,Conf 2,Date,Team 1,FT,HT,Team 2,ET,P
Regular,?,East,East,(Sun) 31 Aug 2014 (W34),D.C. United (26),2-0,?,New York Red Bulls (25),,
Regular,?,West,West,(Sun) 31 Aug 2014 (W34),CD Chivas USA (25),0-3,?,LA Galaxy (25),,
Regular,?,East,East,(Wed) 3 Sep 2014 (W35),Philadelphia Union (26),1-0,?,Toronto FC (25),,
Regular,?,East,East,(Wed) 3 Sep 2014 (W35),New England Revolution (26),3-1,?,Sporting Kansas City (27),,
Regular,?,West,West,(Thu) 4 Sep 2014 (W35),CD Chivas USA (26),2-4,?,Seattle Sounders FC (26),,
Regular,?,West,West,(Sat) 6 Sep 2014 (W35),LA Galaxy (26),6-0,?,Colorado Rapids (27),,
Regular,?,East,East,(Sat) 6 Sep 2014 (W35),Toronto FC (26),0-2,?,Philadelphia Union (27),,
Regular,?,East,East,(Sat) 6 Sep 2014 (W35),New York Red Bulls (26),2-1,?,Sporting Kansas City (28),,
Regular,?,East,East,(Sat) 6 Sep 2014 (W35),Houston Dynamo (26),3-2,?,Montreal Impact (26),,
Regular,?,West,West,(Sun) 7 Sep 2014 (W35),Real Salt Lake (27),2-1,?,FC Dallas (27),,
Regular,?,West,East,(Sun) 7 Sep 2014 (W35),Vancouver Whitecaps FC (26),0-0,?,D.C. United (27),,
Regular,?,East,West,(Sun) 7 Sep 2014 (W35),Columbus Crew SC (27),3-0,?,CD Chivas USA (27),,
Regular,?,West,West,(Sun) 7 Sep 2014 (W35),Portland Timbers (27),3-3,?,San Jose Earthquakes (25),,
Regular,?,East,East,(Sun) 7 Sep 2014 (W35),New England Revolution (27),2-1,?,Chicago Fire (26),,
Regular,?,East,West,(Wed) 10 Sep 2014 (W36),Montreal Impact (27),2-2,?,LA Galaxy (27),,
Regular,?,East,East,(Wed) 10 Sep 2014 (W36),New York Red Bulls (27),1-0,?,D.C. United (28),,
Regular,?,West,West,(Thu) 11 Sep 2014 (W36),Vancouver Whitecaps FC (27),2-0,?,San Jose Earthquakes (26),,
Regular,?,West,East,(Sat) 13 Sep 2014 (W36),CD Chivas USA (28),0-4,?,Sporting Kansas City (29),,
Regular,?,West,West,(Sat) 13 Sep 2014 (W36),Seattle Sounders FC (27),3-2,?,Real Salt Lake (28),,
Regular,?,East,East,(Sat) 13 Sep 2014 (W36),Philadelphia Union (28),2-2,?,New York Red Bulls (28),,
Regular,?,East,East,(Sat) 13 Sep 2014 (W36),New England Revolution (28),2-1,?,Montreal Impact (28),,
Regular,?,East,East,(Sat) 13 Sep 2014 (W36),Houston Dynamo (27),2-2,?,Columbus Crew SC (28),,
Regular,?,West,West,(Sat) 13 Sep 2014 (W36),FC Dallas (28),2-1,?,Vancouver Whitecaps FC (28),,
Regular,?,East,East,(Sat) 13 Sep 2014 (W36),Chicago Fire (27),1-1,?,Toronto FC (27),,
Regular,?,West,West,(Sat) 13 Sep 2014 (W36),Colorado Rapids (28),2-2,?,Portland Timbers (28),,
Regular,?,West,West,(Sun) 14 Sep 2014 (W36),San Jose Earthquakes (27),1-1,?,LA Galaxy (28),,
Regular,?,West,West,(Sat) 20 Sep 2014 (W37),Real Salt Lake (29),5-1,?,Colorado Rapids (29),,
Regular,?,West,West,(Sat) 20 Sep 2014 (W37),Portland Timbers (29),3-0,?,Vancouver Whitecaps FC (29),,
Regular,?,East,East,(Sat) 20 Sep 2014 (W37),Philadelphia Union (29),0-0,?,Houston Dynamo (28),,
Regular,?,East,East,(Sat) 20 Sep 2014 (W37),Columbus Crew SC (29),1-0,?,New England Revolution (29),,
Regular,?,East,West,(Sat) 20 Sep 2014 (W37),Montreal Impact (29),2-0,?,San Jose Earthquakes (28),,
Regular,?,East,West,(Sat) 20 Sep 2014 (W37),New York Red Bulls (29),4-1,?,Seattle Sounders FC (28),,
Regular,?,East,East,(Sat) 20 Sep 2014 (W37),Chicago Fire (28),3-3,?,D.C. United (29),,
Regular,?,West,West,(Sun) 21 Sep 2014 (W37),LA Galaxy (29),2-1,?,FC Dallas (29),,
Regular,?,East,West,(Sun) 21 Sep 2014 (W37),Toronto FC (28),3-0,?,CD Chivas USA (29),,
Regular,?,West,West,(Wed) 24 Sep 2014 (W38),FC Dallas (30),3-1,?,Seattle Sounders FC (29),,
Regular,?,East,East,(Fri) 26 Sep 2014 (W38),Sporting Kansas City (30),2-3,?,New England Revolution (30),,
Regular,?,West,West,(Sat) 27 Sep 2014 (W38),Vancouver Whitecaps FC (30),2-1,?,Real Salt Lake (30),,
Regular,?,East,West,(Sat) 27 Sep 2014 (W38),Toronto FC (29),3-2,?,Portland Timbers (30),,
Regular,?,West,West,(Sat) 27 Sep 2014 (W38),Seattle Sounders FC (30),4-2,?,CD Chivas USA (30),,
Regular,?,East,East,(Sat) 27 Sep 2014 (W38),D.C. United (30),1-0,?,Philadelphia Union (30),,
Regular,?,East,East,(Sat) 27 Sep 2014 (W38),Columbus Crew SC (30),2-0,?,Montreal Impact (30),,
Regular,?,West,West,(Sat) 27 Sep 2014 (W38),Colorado Rapids (30),1-1,?,San Jose Earthquakes (29),,
Regular,?,East,East,(Sun) 28 Sep 2014 (W38),Houston Dynamo (29),2-0,?,Chicago Fire (29),,
Regular,?,West,East,(Sun) 28 Sep 2014 (W38),LA Galaxy (30),4-0,?,New York Red Bulls (30),,
Regular,?,East,East,(Thu) 2 Oct 2014 (W39),Philadelphia Union (31),1-1,?,Chicago Fire (30),,
Regular,?,East,East,(Fri) 3 Oct 2014 (W39),D.C. United (31),0-0,?,Sporting Kansas City (31),,
Regular,?,West,West,(Sat) 4 Oct 2014 (W39),Vancouver Whitecaps FC (31),2-0,?,FC Dallas (31),,
Regular,?,East,East,(Sat) 4 Oct 2014 (W39),New England Revolution (31),2-1,?,Columbus Crew SC (31),,
Regular,?,East,East,(Sat) 4 Oct 2014 (W39),New York Red Bulls (31),1-0,?,Houston Dynamo (30),,
Regular,?,West,East,(Sun) 5 Oct 2014 (W39),LA Galaxy (31),3-0,?,Toronto FC (30),,
Regular,?,West,West,(Sun) 5 Oct 2014 (W39),San Jose Earthquakes (30),1-2,?,Portland Timbers (31),,
Regular,?,West,West,(Sun) 5 Oct 2014 (W39),Colorado Rapids (31),1-4,?,Seattle Sounders FC (31),,
Regular,?,East,East,(Sun) 5 Oct 2014 (W39),Chicago Fire (31),0-0,?,Montreal Impact (31),,
Regular,?,West,West,(Sun) 5 Oct 2014 (W39),CD Chivas USA (31),1-0,?,Real Salt Lake (31),,
Regular,?,East,East,(Wed) 8 Oct 2014 (W40),Toronto FC (31),0-1,?,Houston Dynamo (31),,
Regular,?,West,West,(Thu) 9 Oct 2014 (W40),Portland Timbers (32),3-0,?,San Jose Earthquakes (31),,
Regular,?,East,East,(Fri) 10 Oct 2014 (W40),Sporting Kansas City (32),2-0,?,Chicago Fire (32),,
Regular,?,West,West,(Sat) 11 Oct 2014 (W40),Seattle Sounders FC (32),0-1,?,Vancouver Whitecaps FC (32),,
Regular,?,East,East,(Sat) 11 Oct 2014 (W40),Philadelphia Union (32),2-3,?,Columbus Crew SC (32),,
Regular,?,East,East,(Sat) 11 Oct 2014 (W40),New York Red Bulls (32),3-1,?,Toronto FC (32),,
Regular,?,West,West,(Sat) 11 Oct 2014 (W40),Real Salt Lake (32),2-0,?,San Jose Earthquakes (32),,
Regular,?,West,West,(Sun) 12 Oct 2014 (W40),CD Chivas USA (32),2-0,?,Colorado Rapids (32),,
Regular,?,East,East,(Sun) 12 Oct 2014 (W40),Montreal Impact (32),2-2,?,New England Revolution (32),,
Regular,?,East,East,(Sun) 12 Oct 2014 (W40),Houston Dynamo (32),1-3,?,D.C. United (32),,
Regular,?,West,West,(Sun) 12 Oct 2014 (W40),FC Dallas (32),2-1,?,LA Galaxy (32),,
Regular,?,East,East,(Thu) 16 Oct 2014 (W41),Houston Dynamo (33),1-2,?,New England Revolution (33),,
Regular,?,West,West,(Sat) 18 Oct 2014 (W41),Portland Timbers (33),0-0,?,Real Salt Lake (33),,
Regular,?,East,East,(Sat) 18 Oct 2014 (W41),Toronto FC (33),1-1,?,Montreal Impact (33),,
Regular,?,West,West,(Sat) 18 Oct 2014 (W41),Colorado Rapids (33),0-1,?,FC Dallas (33),,
Regular,?,East,East,(Sat) 18 Oct 2014 (W41),D.C. United (33),2-1,?,Chicago Fire (33),,
Regular,?,East,East,(Sat) 18 Oct 2014 (W41),Philadelphia Union (33),2-1,?,Sporting Kansas City (33),,
Regular,?,East,East,(Sat) 18 Oct 2014 (W41),New York Red Bulls (33),1-3,?,Columbus Crew SC (33),,
Regular,?,West,West,(Sun) 19 Oct 2014 (W41),LA Galaxy (33),2-2,?,Seattle Sounders FC (33),,
Regular,?,West,West,(Wed) 22 Oct 2014 (W42),Real Salt Lake (34),2-0,?,CD Chivas USA (33),,
Regular,?,East,East,(Fri) 24 Oct 2014 (W42),Chicago Fire (34),2-1,?,Houston Dynamo (34),,
Regular,?,West,West,(Sat) 25 Oct 2014 (W42),Seattle Sounders FC (34),2-0,?,LA Galaxy (34),,
Regular,?,East,East,(Sat) 25 Oct 2014 (W42),Montreal Impact (34),1-1,?,D.C. United (34),,
Regular,?,West,West,(Sat) 25 Oct 2014 (W42),Vancouver Whitecaps FC (33),1-0,?,Colorado Rapids (34),,
Regular,?,East,East,(Sat) 25 Oct 2014 (W42),New England Revolution (34),1-0,?,Toronto FC (34),,
Regular,?,West,West,(Sat) 25 Oct 2014 (W42),FC Dallas (34),0-2,?,Portland Timbers (34),,
Regular,?,West,West,(Sun) 26 Oct 2014 (W42),CD Chivas USA (34),1-0,?,San Jose Earthquakes (33),,
Regular,?,East,East,(Sun) 26 Oct 2014 (W42),Columbus Crew SC (34),2-1,?,Philadelphia Union (34),,
Regular,?,East,East,(Sun) 26 Oct 2014 (W42),Sporting Kansas City (34),0-2,?,New York Red Bulls (34),,
Playoff,Conf. Knockout,West,West,(Wed) 29 Oct 2014 (W43),FC Dallas (35),2-1,?,Vancouver Whitecaps FC (34),,
Playoff,Conf. Knockout,East,East,(Thu) 30 Oct 2014 (W43),New York Red Bulls (35),2-1,?,Sporting Kansas City (35),,
Playoff,Conf. Semifinals | Leg 1,East,East,(Sat) 1 Nov 2014 (W43),Columbus Crew SC (35),2-4,?,New England Revolution (35),,
Playoff,Conf. Semifinals | Leg 1,West,West,(Sat) 1 Nov 2014 (W43),Real Salt Lake (35),0-0,?,LA Galaxy (35),,
Playoff,Conf. Semifinals | Leg 1,East,East,(Sun) 2 Nov 2014 (W43),New York Red Bulls (36),2-0,?,D.C. United (35),,
Playoff,Conf. Semifinals | Leg 1,West,West,(Sun) 2 Nov 2014 (W43),FC Dallas (36),1-1,?,Seattle Sounders FC (35),,
Playoff,Conf. Semifinals | Leg 2,East,East,(Sat) 8 Nov 2014 (W44),D.C. United (36),2-1,?,New York Red Bulls (37),,
Playoff,Conf. Semifinals | Leg 2,East,East,(Sun) 9 Nov 2014 (W44),New England Revolution (36),3-1,?,Columbus Crew SC (36),,
Playoff,Conf. Semifinals | Leg 2,West,West,(Sun) 9 Nov 2014 (W44),LA Galaxy (36),5-0,?,Real Salt Lake (36),,
Playoff,Conf. Semifinals | Leg 2,West,West,(Mon) 10 Nov 2014 (W45),Seattle Sounders FC (36),0-0,?,FC Dallas (37),,
Playoff,Conf. Finals | Leg 1,East,East,(Sun) 23 Nov 2014 (W46),New York Red Bulls (38),1-2,?,New England Revolution (37),,
Playoff,Conf. Finals | Leg 1,West,West,(Sun) 23 Nov 2014 (W46),LA Galaxy (37),1-0,?,Seattle Sounders FC (37),,
Playoff,Conf. Finals | Leg 2,East,East,(Sat) 29 Nov 2014 (W47),New England Revolution (38),2-2,?,New York Red Bulls (39),,
Playoff,Conf. Finals | Leg 2,West,West,(Sun) 30 Nov 2014 (W47),Seattle Sounders FC (38),2-1,?,LA Galaxy (38),,
Playoff,Final,West,East,(Sun) 7 Dec 2014 (W48),LA Galaxy (39),1-1 (*),?,New England Revolution (39),2-1 (a.e.t.),
