Stage,Round,Conf 1,Conf 2,Date,Team 1,FT,HT,Team 2,ET,P
Regular,?,East,East,(Wed) 7 Sep 2011 (W36),Philadelphia Union (26),4-4,?,New England Revolution (27),,
Regular,?,West,West,(Sat) 10 Sep 2011 (W36),LA Galaxy (28),1-0,?,Colorado Rapids (29),,
Regular,?,East,East,(Sat) 10 Sep 2011 (W36),Sporting Kansas City (28),3-0,?,Houston Dynamo (28),,
Regular,?,West,West,(Sat) 10 Sep 2011 (W36),Seattle Sounders FC (28),1-2,?,Real Salt Lake (26),,
Regular,?,East,West,(Sat) 10 Sep 2011 (W36),New York Red Bulls (27),1-1,?,Vancouver Whitecaps FC (27),,
Regular,?,East,West,(Sat) 10 Sep 2011 (W36),New England Revolution (28),2-0,?,FC Dallas (28),,
Regular,?,East,West,(Sat) 10 Sep 2011 (W36),Philadelphia Union (27),0-0,?,Portland Timbers (27),,
Regular,?,East,East,(Sat) 10 Sep 2011 (W36),Columbus Crew SC (27),2-4,?,Toronto FC (29),,
Regular,?,West,East,(Sun) 11 Sep 2011 (W36),CD Chivas USA (28),0-3,?,D.C. United (25),,
Regular,?,West,East,(Sun) 11 Sep 2011 (W36),San Jose Earthquakes (27),2-0,?,Chicago Fire (27),,
Regular,?,East,East,(Wed) 14 Sep 2011 (W37),Columbus Crew SC (28),2-2,?,Houston Dynamo (29),,
Regular,?,West,East,(Sat) 17 Sep 2011 (W37),Portland Timbers (28),3-0,?,New England Revolution (29),,
Regular,?,East,West,(Sat) 17 Sep 2011 (W37),Toronto FC (30),2-1,?,Colorado Rapids (30),,
Regular,?,East,West,(Sat) 17 Sep 2011 (W37),Chicago Fire (28),3-2,?,CD Chivas USA (29),,
Regular,?,East,East,(Sat) 17 Sep 2011 (W37),Philadelphia Union (28),1-0,?,Columbus Crew SC (29),,
Regular,?,West,East,(Sat) 17 Sep 2011 (W37),FC Dallas (29),0-1,?,New York Red Bulls (28),,
Regular,?,East,West,(Sat) 17 Sep 2011 (W37),Houston Dynamo (30),2-1,?,San Jose Earthquakes (28),,
Regular,?,West,East,(Sat) 17 Sep 2011 (W37),Real Salt Lake (27),1-0,?,Sporting Kansas City (29),,
Regular,?,West,East,(Sat) 17 Sep 2011 (W37),Seattle Sounders FC (29),3-0,?,D.C. United (26),,
Regular,?,West,West,(Sun) 18 Sep 2011 (W37),LA Galaxy (29),3-0,?,Vancouver Whitecaps FC (28),,
Regular,?,East,West,(Wed) 21 Sep 2011 (W38),D.C. United (27),2-2,?,CD Chivas USA (30),,
Regular,?,East,West,(Wed) 21 Sep 2011 (W38),New York Red Bulls (29),1-3,?,Real Salt Lake (28),,
Regular,?,West,West,(Thu) 22 Sep 2011 (W38),Portland Timbers (29),1-1,?,San Jose Earthquakes (29),,
Regular,?,East,East,(Fri) 23 Sep 2011 (W38),Sporting Kansas City (30),1-1,?,Philadelphia Union (29),,
Regular,?,West,East,(Sat) 24 Sep 2011 (W38),FC Dallas (30),0-1,?,Houston Dynamo (31),,
Regular,?,East,West,(Sat) 24 Sep 2011 (W38),New York Red Bulls (30),2-0,?,Portland Timbers (30),,
Regular,?,East,West,(Sat) 24 Sep 2011 (W38),Columbus Crew SC (30),0-1,?,LA Galaxy (30),,
Regular,?,East,West,(Sat) 24 Sep 2011 (W38),D.C. United (28),4-1,?,Real Salt Lake (29),,
Regular,?,West,West,(Sat) 24 Sep 2011 (W38),Colorado Rapids (31),1-1,?,San Jose Earthquakes (30),,
Regular,?,West,East,(Sun) 25 Sep 2011 (W38),CD Chivas USA (31),3-0,?,Toronto FC (31),,
Regular,?,West,West,(Sun) 25 Sep 2011 (W38),Vancouver Whitecaps FC (29),1-3,?,Seattle Sounders FC (30),,
Regular,?,East,East,(Sun) 25 Sep 2011 (W38),Chicago Fire (29),3-2,?,New England Revolution (30),,
Regular,?,East,East,(Wed) 28 Sep 2011 (W39),Sporting Kansas City (31),2-1,?,Columbus Crew SC (31),,
Regular,?,West,East,(Wed) 28 Sep 2011 (W39),Real Salt Lake (30),0-3,?,Chicago Fire (30),,
Regular,?,East,East,(Thu) 29 Sep 2011 (W39),Philadelphia Union (30),3-2,?,D.C. United (29),,
Regular,?,East,East,(Sat) 1 Oct 2011 (W39),Houston Dynamo (32),1-1,?,Chicago Fire (31),,
Regular,?,East,West,(Sat) 1 Oct 2011 (W39),New England Revolution (31),1-2,?,Seattle Sounders FC (31),,
Regular,?,East,East,(Sat) 1 Oct 2011 (W39),Toronto FC (32),1-1,?,New York Red Bulls (31),,
Regular,?,West,West,(Sat) 1 Oct 2011 (W39),Colorado Rapids (32),1-0,?,FC Dallas (31),,
Regular,?,West,East,(Sun) 2 Oct 2011 (W39),San Jose Earthquakes (31),1-1,?,Sporting Kansas City (32),,
Regular,?,West,West,(Sun) 2 Oct 2011 (W39),LA Galaxy (31),2-1,?,Real Salt Lake (31),,
Regular,?,East,East,(Sun) 2 Oct 2011 (W39),Columbus Crew SC (32),2-1,?,D.C. United (30),,
Regular,?,West,West,(Sun) 2 Oct 2011 (W39),Vancouver Whitecaps FC (30),0-1,?,Portland Timbers (31),,
Regular,?,West,East,(Sun) 2 Oct 2011 (W39),CD Chivas USA (32),1-1,?,Philadelphia Union (31),,
Regular,?,East,West,(Tue) 4 Oct 2011 (W40),New York Red Bulls (32),2-0,?,LA Galaxy (32),,
Regular,?,West,West,(Thu) 6 Oct 2011 (W40),Vancouver Whitecaps FC (31),3-0,?,Real Salt Lake (32),,
Regular,?,East,West,(Sat) 8 Oct 2011 (W40),New England Revolution (32),1-2,?,San Jose Earthquakes (32),,
Regular,?,West,East,(Sun) 9 Oct 2011 (W40),Seattle Sounders FC (32),0-2,?,Philadelphia Union (32),,
Regular,?,East,West,(Wed) 12 Oct 2011 (W41),Chicago Fire (32),1-2,?,FC Dallas (32),,
Regular,?,West,East,(Thu) 13 Oct 2011 (W41),Vancouver Whitecaps FC (32),2-1,?,D.C. United (31),,
Regular,?,West,West,(Sat) 15 Oct 2011 (W41),Colorado Rapids (33),0-0,?,Real Salt Lake (33),,
Regular,?,West,East,(Sat) 15 Oct 2011 (W41),Portland Timbers (32),0-2,?,Houston Dynamo (33),,
Regular,?,East,East,(Sat) 15 Oct 2011 (W41),Sporting Kansas City (33),2-0,?,New York Red Bulls (33),,
Regular,?,East,East,(Sat) 15 Oct 2011 (W41),Philadelphia Union (33),1-1,?,Toronto FC (33),,
Regular,?,East,East,(Sat) 15 Oct 2011 (W41),New England Revolution (33),0-3,?,Columbus Crew SC (33),,
Regular,?,East,East,(Sat) 15 Oct 2011 (W41),D.C. United (32),1-2,?,Chicago Fire (33),,
Regular,?,West,West,(Sat) 15 Oct 2011 (W41),FC Dallas (33),2-0,?,Vancouver Whitecaps FC (33),,
Regular,?,West,West,(Sun) 16 Oct 2011 (W41),Seattle Sounders FC (33),2-1,?,San Jose Earthquakes (33),,
Regular,?,West,West,(Sun) 16 Oct 2011 (W41),LA Galaxy (33),1-0,?,CD Chivas USA (33),,
Regular,?,East,West,(Wed) 19 Oct 2011 (W42),D.C. United (33),1-1,?,Portland Timbers (33),,
Regular,?,East,East,(Thu) 20 Oct 2011 (W42),New York Red Bulls (34),1-0,?,Philadelphia Union (34),,
Regular,?,East,East,(Sat) 22 Oct 2011 (W42),Toronto FC (34),2-2,?,New England Revolution (34),,
Regular,?,West,West,(Sat) 22 Oct 2011 (W42),Vancouver Whitecaps FC (34),1-2,?,Colorado Rapids (34),,
Regular,?,East,East,(Sat) 22 Oct 2011 (W42),D.C. United (34),0-1,?,Sporting Kansas City (34),,
Regular,?,East,East,(Sat) 22 Oct 2011 (W42),Chicago Fire (34),3-2,?,Columbus Crew SC (34),,
Regular,?,West,West,(Sat) 22 Oct 2011 (W42),Real Salt Lake (34),1-1,?,Portland Timbers (34),,
Regular,?,West,West,(Sun) 23 Oct 2011 (W42),CD Chivas USA (34),1-3,?,Seattle Sounders FC (34),,
Regular,?,West,West,(Sun) 23 Oct 2011 (W42),San Jose Earthquakes (34),4-2,?,FC Dallas (34),,
Regular,?,East,West,(Sun) 23 Oct 2011 (W42),Houston Dynamo (34),3-1,?,LA Galaxy (34),,
Playoff,Conf. Knockout,West,East,(Wed) 26 Oct 2011 (W43),FC Dallas (35),0-2,?,New York Red Bulls (35),,
Playoff,Conf. Knockout,West,East,(Fri) 28 Oct 2011 (W43),Colorado Rapids (35),1-0,?,Columbus Crew SC (35),,
Playoff,Conf. Semifinals | Leg 1,West,West,(Sun) 30 Oct 2011 (W43),Real Salt Lake (35),3-0,?,Seattle Sounders FC (35),,
Playoff,Conf. Semifinals | Leg 1,East,West,(Sun) 30 Oct 2011 (W43),New York Red Bulls (36),0-1,?,LA Galaxy (35),,
Playoff,Conf. Semifinals | Leg 1,East,East,(Sun) 30 Oct 2011 (W43),Philadelphia Union (35),1-2,?,Houston Dynamo (35),,
Playoff,Conf. Semifinals | Leg 1,West,East,(Sun) 30 Oct 2011 (W43),Colorado Rapids (36),0-2,?,Sporting Kansas City (35),,
Playoff,Conf. Semifinals | Leg 2,East,West,(Wed) 2 Nov 2011 (W44),Sporting Kansas City (36),2-0,?,Colorado Rapids (37),,
Playoff,Conf. Semifinals | Leg 2,West,West,(Thu) 3 Nov 2011 (W44),Seattle Sounders FC (36),2-0,?,Real Salt Lake (36),,
Playoff,Conf. Semifinals | Leg 2,East,East,(Thu) 3 Nov 2011 (W44),Houston Dynamo (36),1-0,?,Philadelphia Union (36),,
Playoff,Conf. Semifinals | Leg 2,West,East,(Fri) 4 Nov 2011 (W44),LA Galaxy (36),2-1,?,New York Red Bulls (37),,
Playoff,Conf. Finals,East,East,(Sun) 6 Nov 2011 (W44),Sporting Kansas City (37),0-2,?,Houston Dynamo (37),,
Playoff,Conf. Finals,West,West,(Sun) 6 Nov 2011 (W44),LA Galaxy (37),3-1,?,Real Salt Lake (37),,
Playoff,Final,West,East,(Sun) 20 Nov 2011 (W46),LA Galaxy (38),1-0,?,Houston Dynamo (38),,
